imdbId,title,year,genres
57840,"Americanization of Emily, The",1964,Comedy|Drama|War
57579,"Three Lives of Thomasina, The",1964,Children|Drama
57997,Dead Ringer,1964,Drama|Thriller
58294,Lilith,1964,Drama
58018,"Disorderly Orderly, The",1964,Comedy|Romance
58456,"Patsy, The",1964,Comedy
57181,"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The",1964,Horror|Mystery
57877,Becket,1964,Drama
57879,Behold a Pale Horse,1964,Drama|War
57883,"Best Man, The",1964,Comedy|Drama
58213,"Hush... Hush, Sweet Charlotte",1964,Horror|Thriller
58262,"Killers, The",1964,Action|Crime|Drama|Film-Noir|Thriller
58390,"Naked Kiss, The",1964,Drama
58430,Onibaba,1964,Drama|Horror|War
58529,Robin and the 7 Hoods,1964,Comedy|Crime|Musical
58530,Robinson Crusoe on Mars,1964,Sci-Fi
58724,"Visit, The",1964,Drama
58743,What a Way to Go!,1964,Comedy|Musical|Romance
59825,"Train, The",1964,Action|Thriller|War
58567,Blood and Black Lace (Sei donne per l'assassino),1964,Horror|Thriller
58003,"Red Desert (Deserto rosso, Il)",1964,Drama
58153,Good Neighbor Sam,1964,Comedy
58138,Gertrud,1964,Drama
58155,"Gorgon, The",1964,Fantasy|Horror|Mystery
58409,Gate of Flesh (Nikutai no mon),1964,Drama
58301,Lorna,1964,Drama
57812,7 Faces of Dr. Lao,1964,Fantasy|Mystery|Western
58642,Shadows of Our Forgotten Ancestors (Tini zabutykh predkiv),1964,Drama|Romance
58578,Seven Up!,1964,Documentary
55399,Salvatore Giuliano,1964,Crime|Drama|War
57878,Bedtime Story,1964,Comedy
58383,Murder Most Foul,1964,Comedy|Crime|Drama|Mystery|Thriller
58564,Seduced and Abandoned (Sedotta e abbandonata),1964,Comedy|Drama
58500,"Pumpkin Eater, The",1964,Drama
58548,Santa Claus Conquers the Martians,1964,Fantasy|Sci-Fi
58275,Lemonade Joe (Limonádový Joe aneb Konská opera),1964,Adventure|Comedy|Musical|Romance|Western
58203,That Man from Rio,1964,Action|Adventure|Comedy|Romance
56919,Black Peter (Cerný Petr),1964,Drama
57940,Cheyenne Autumn,1964,Western
57935,"Lonely Wife, The (Charulata)",1964,Drama|Romance
181002,"Signos del zodiaco, Los",1964,Drama
58481,Point of Order,1964,Documentary
57829,Intentions of Murder (a.k.a. Murderous Instincts) (Akai satsui),1964,Drama
58382,Murder Ahoy,1964,Comedy|Crime|Drama|Mystery
58006,"Black God, White Devil (Deus e o Diabo na Terra do Sol)",1964,Adventure|Crime|Drama|Western
57813,"7th Dawn, The",1964,Adventure|Drama|War
56371,Before the Revolution (Prima della rivoluzione),1964,Drama|Romance
58335,Marriage Italian Style (Matrimonio all'italiana),1964,Comedy|Drama|Romance
58536,"Rudolph, the Red-Nosed Reindeer",1964,Adventure|Animation|Children|Fantasy|Musical
58085,"Fall of the Roman Empire, The",1964,Drama
56952,"Cool World, The",1964,Crime|Drama
57933,"Chalk Garden, The",1964,Drama
58142,Girl with Green Eyes,1964,Drama|Romance
59440,At Midnight I'll Take Your Soul (À Meia-Noite Levarei Sua Alma),1964,Horror
57982,Culloden (The Battle of Culloden),1964,Documentary|Drama|War
58091,Fate Is the Hunter,1964,Drama
58701,"Married Woman, A (Une femme mariée)",1964,Drama
58438,"Padrecito, El (Little Priest)",1964,Comedy|Drama
58745,Where Love Has Gone,1964,Drama
58126,Hamlet (Gamlet),1964,Drama
58124,All These Women (För att inte tala om alla dessa kvinnor),1964,Comedy
57999,Dear Heart,1964,Comedy
56327,Pale Flower (Kawaita hana),1964,Crime|Film-Noir|Thriller
58544,"Ghidorah, the Three-Headed Monster (San daikaijû: Chikyû saidai no kessen)",1964,Action|Adventure|Fantasy|Sci-Fi
58263,King & Country,1964,Drama|War
58166,Guns at Batasi,1964,Drama
62322,Dry Summer (Susuz yaz) (Reflections),1964,Drama
164347,"Assassination (Ansatsu) (Assassination, The) (Assassin, The)",1964,Action|Drama
58479,"Pleasure Seekers, The",1964,Comedy|Musical|Romance
58405,Nightmare,1964,Horror|Mystery|Thriller
58429,"One Potato, Two Potato",1964,Drama
58652,Three Outlaw Samurai (Sanbiki no samurai),1964,Action|Drama
133033,Make Like a Thief (Juokse kuin varas),1964,Comedy|Crime|Thriller
195039,"Magic Christmas Tree, The",1964,Children|Comedy|Fantasy
58266,Kisses for My President,1964,Comedy
58318,Mail Order Bride,1964,Comedy|Western
58050,"Earth Dies Screaming, The",1964,Horror|Sci-Fi
2144017,White Mountains (Belyie gory),1964,Drama
781599,Black Sun (Kuroi taiyô),1964,Drama|Thriller
55927,Dr. Crippen,1964,Crime|Drama
58277,"Peach Thief, The (Kradetzat na praskovi)",1964,Drama|Romance|War
57842,This Special Friendship (Les amitiés particulières),1964,Drama
1446089,Cruel Gun Story (Kenjû zankoku monogatari),1964,Action|Crime|Thriller
58154,Goodbye Charlie,1964,Comedy|Fantasy|Romance
57230,Audition (Konkurs),1964,Documentary
57846,"Angélique, marquise des anges",1964,Adventure|Romance
56135,"Inheritance, The (Karami-ai)",1964,Drama
196530,Empire,1964,Documentary
58145,"Global Affair, A",1964,Comedy
58615,"Starfighters, The",1964,Drama
57864,Back Door to Hell,1964,Drama|War
189814,Eros (Men and Women) (Noite Vazia),1964,Drama
57924,"Castle of the Living Dead (Castello Dei Morti Vivi, Il)",1964,Horror|Sci-Fi|Thriller
130377,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6),1964,Action|Drama
164984,Adventures of Zatoichi (Zatôichi sekisho yaburi) (Zatôichi 9),1964,Action|Drama
58403,"Night Walker, The",1964,Horror|Mystery|Thriller
57891,Blood on the Arrow,1964,Western
224098,Shinobi No Mono 4: Siege,1964,Drama|War
58785,Backfire (Échappement libre),1964,Adventure|Comedy|Crime
58709,Amongst Vultures (Unter Geiern) (Frontier Hellcat),1964,Adventure|Western
57905,Bullet for a Badman (Renegade Posse),1964,Western
58622,"Strangler, The",1964,Horror
57820,Advance to the Rear,1964,Comedy|War|Western
57920,Carry on Spying (Agent Oooh!),1964,Comedy
58561,The Secret Invasion,1964,Action|Drama|War
58011,The Devil-Ship Pirates,1964,Action|Adventure|Thriller
58753,Witchcraft,1964,Horror
58022,"Welcome, or No Trespassing",1964,Children|Comedy
58541,Sallah,1964,Comedy
58512,Raiders From Beneath the Sea,1964,Crime|Drama
58475,Bullets Don't Argue,1964,Western
57993,Castle of Blood,1964,Horror
58105,Flipper's New Adventure,1964,Adventure|Children|Drama
161612,Get Yourself a College Girl,1964,Comedy
57870,The Great Spy Chase,1964,Action|Comedy|Thriller
58580,Sex and the Single Girl,1964,Comedy|Romance
58526,Revolt of the Praetorians,1964,Action|Adventure|Drama
57156,The Horror of It All,1964,Comedy|Horror
58751,Winnetou: The Red Gentleman,1964,Adventure|Western
154587,"Hey There, It's Yogi Bear",1964,Adventure|Animation|Children|Comedy|Romance
58437,"Outrage, The",1964,Action|Crime|Drama|Western
57227,Kissin' Cousins,1964,Comedy|Romance
58384,Muscle Beach Party,1964,Comedy
57986,The Curse of the Mummy's Tomb,1964,Horror
58525,Rio Conchos,1964,Action|Western
57988,Cyrano et D'Artagnan,1964,(no genres listed)
58238,Invitation to a Gunfighter,1964,Action|Western
58585,Shock Treatment,1964,Comedy
59398,Looking For Love,1964,(no genres listed)
58232,Have I the Right To Kill,1964,Crime|Drama
57485,Il segreto del vestito rosso,1964,Thriller
195133,Per un dollaro a Tucson si muore,1964,Comedy|Western
61633,Strange Voyage,1964,(no genres listed)
58089,Fantomas (Fantômas),1964,Adventure|Comedy|Crime|Fantasy
58209,A House is Not a Home,1964,Drama
169828,The Father of a Soldier,1964,Drama|War
58402,Night Train to Paris,1964,Drama|Thriller
58123,Joy House,1964,Drama|Romance
56126,The Day and the Hour,1964,(no genres listed)
59718,Signpost to Murder,1964,Crime|Thriller
134061,Rome Against Rome,1964,Adventure|Fantasy|Horror
58149,Golden Goddess of Rio Beni,1964,Adventure
58019,A Distant Trumpet,1964,Western
57844,Primitive Love,1964,Comedy
58473,"Sandoken, Pirate of Malaysia",1964,Action
58345,The Last Gladiator,1964,Adventure|Drama
128447,Temple of the White Elephant,1964,Action|Adventure|Drama
58600,Sommer i Tyrol,1964,Children|Comedy
59855,The Monkey King,1964,Animation
58742,Weiße Fracht für Hongkong,1964,Adventure|Thriller
61098,To Trap A Spy,1964,Adventure
134668,Il Gaucho,1964,Comedy
57837,High Infidelity,1964,(no genres listed)
58556,Se permettete parliamo di donne,1964,Comedy
58017,The Flying Saucer,1964,(no genres listed)
57897,The Brass Bottle,1964,(no genres listed)
58088,Fanny Hill,1964,Comedy
284061,Dog Star Man: Part III,1964,(no genres listed)
58026,Dog Star Man: Part IV,1964,(no genres listed)
57006,The Ape Woman,1964,Comedy|Drama
58626,Surf Party,1964,Comedy
58298,The Twelve-Handed Men of Mars,1964,(no genres listed)
58657,A Tiger Walks,1964,Children|Drama
58241,Island of the Blue Dolphins,1964,Children|Drama
57851,Apache Rifles,1964,(no genres listed)
58321,Malamondo,1964,Documentary
58307,The Long Hair of Death,1964,Horror
58140,Giants of Rome,1964,Action|Adventure|Drama
58712,"Hercules, Prisoner of Evil",1964,Adventure|Fantasy
58146,Il pelo nel mondo,1964,Documentary
58341,Devil of the Desert Against the Son of Hercules,1964,Action|Adventure|Fantasy
58373,Moro Witch Doctor,1964,(no genres listed)
58573,Seven from Thebes,1964,Adventure
58031,Woman Is a Wonderful Thing,1964,Comedy
57101,The Thursday,1964,Comedy|Drama
185877,Amori pericolosi,1964,Drama|Thriller
61157,La vita agra,1964,(no genres listed)
58068,School of Nurses,1964,(no genres listed)
58349,Yearning,1964,Drama
58618,The Road to Fort Alamo,1964,Western
57280,Crypt of the Vampire,1964,Horror
58446,Panic Button,1964,(no genres listed)
56942,The Comedy Man,1964,Drama
58885,Oh! Those Most Secret Agents,1964,Comedy
59132,Two Public Enemies,1964,(no genres listed)
58651,3 Avengers,1964,(no genres listed)
57938,Che fine ha fatto Totò Baby?,1964,Comedy
58377,The Monster of the Opera,1964,Horror
183451,Maciste in Hell of Genghis Khan,1964,(no genres listed)
58311,Hercules Against the Moon Men,1964,Action|Adventure|Fantasy
168201,Robbery Roman Style,1964,Comedy|Crime|Thriller
58135,The Gendarme of St. Tropez,1964,Comedy
58680,Three Nights of Love,1964,Comedy|Drama
58689,Hercules vs. the Giant Warriors,1964,Adventure
59778,Assault on Fort Texan,1964,(no genres listed)
58728,Full Hearts and Empty Pockets,1964,Comedy
58110,For Those Who Think Young,1964,Comedy|Romance
140834,Panic in Bangkok,1964,Action|Crime
58285,Lana: Queen of the Amazons,1964,Adventure
1727578,Faces of November,1964,Documentary
58062,Hercules Against the Sons of the Sun,1964,Adventure
58289,The Lion of Thebes,1964,Action|Adventure|Drama
57963,The Beauty Jungle,1964,Comedy|Drama
57051,Rob the Bank,1964,Comedy|Crime
236843,Black Wind,1964,Drama
59655,A Spring for the Thirsty,1964,(no genres listed)
57894,The Jester's Tale,1964,Adventure|Comedy|Fantasy
126562,Olga's House of Shame,1964,Crime|Drama
58666,"Tjorven, Batsman, and Moses",1964,Children|Comedy
58523,Ride the Wild Surf,1964,Comedy
373796,On the Road: A Document,1964,(no genres listed)
57244,The Leather Boys,1964,(no genres listed)
57625,Unsere tollen Tanten in der Südsee,1964,Comedy
57247,The Last Ride to Santa Cruz,1964,Western
172815,A Fool's World,1964,Documentary
58415,Nothing But the Best,1964,Comedy
60436,The Escape,1964,Drama
848381,Rhinoceros,1964,Animation|Comedy
58631,The T.A.M.I. Show,1964,Documentary
58204,Honeymoon Hotel,1964,Comedy
58122,The Guns,1964,Drama
57926,Catacombs,1964,Horror|Mystery|Thriller
58667,Die Todesstrahlen des Dr. Mabuse,1964,Crime|Thriller
57380,Old Shatterhand,1964,Adventure|Western
187513,Sleep,1964,(no genres listed)
57918,Carry On Cleo,1964,Comedy
58533,Circle of Love,1964,Comedy|Drama|Romance
58316,The Magnificent Cuckold,1964,Comedy
366668,Ken,1964,(no genres listed)
185842,Revenge,1964,(no genres listed)
59684,Seven Slaves Against the World,1964,Adventure
59862,Revenge of the Gladiators,1964,Adventure
58106,The Curse of the Green Eyes,1964,Horror
58231,Time of Indifference,1964,Drama
58101,The Flesh Eaters,1964,Horror|Sci-Fi
57952,Circus World,1964,Drama|Western
57577,This Is My Street,1964,Drama
194918,The Girl and The Echo,1964,Children|Drama
58259,Courage for Every Day,1964,Drama
58648,The Thin Red Line,1964,War
58176,Hamlet at Elsinore,1964,Drama
183126,The Golden Goose,1964,Fantasy
59693,The Secret of Blood Island,1964,(no genres listed)
177698,Miss Director,1964,(no genres listed)
57890,The Black Torment,1964,Horror
57472,Saturday Night Out,1964,Comedy
59927,The Yellow Rolls-Royce,1964,Comedy|Drama|Romance
59874,Life Upside Down,1964,Drama
58659,The Time Travelers,1964,Sci-Fi
58222,I'd Rather Be Rich,1964,Comedy
58139,The Divided Heaven,1964,Drama|Romance
166804,A Tale of Lost Times,1964,Children|Comedy|Fantasy
307937,"Oh, Bomb!",1964,Action|Comedy|Crime
58392,The Nasty Rabbit,1964,Comedy
59786,Teen-Age Strangler,1964,Horror|Thriller
58267,Kitten with a Whip,1964,Thriller
58374,Father Frost,1964,Children|Comedy|Fantasy|Romance
58208,The Horror of Party Beach,1964,Horror
58770,The Marriage of Balzaminov,1964,Comedy
59022,The Cavern,1964,Adventure|Drama|War
56862,Encounter with Fritz Lang,1964,Documentary
58423,Ordinary Wonder,1964,Fantasy|Romance
370988,Mülheim/Ruhr,1964,Documentary
58202,Minnesota Clay,1964,Action|Romance|War|Western
138311,Babo 73,1964,Comedy
56917,Greed in the Sun,1964,Action|Adventure|Comedy
58001,Diamonds of the Night,1964,Drama|War
58414,Nothing But a Man,1964,Drama
59282,Hot Enough for June,1964,Comedy
57664,The Visitor,1964,Comedy|Romance
58515,Rattle of a Simple Man,1964,Comedy
58326,Swastika,1964,Drama
57936,Male Hunt,1964,Comedy
123188,Sleepy Eyes of Death 4: Sword of Seduction,1964,Action
58480,The World's Most Beautiful Swindlers,1964,Comedy|Crime
242499,The Hangman,1964,Animation
58339,Memory,1964,Animation|Comedy
58342,Mermaid,1964,Animation
60318,"Goodbye, Boys!",1964,Drama
58755,Wonderful Life,1964,Comedy|Romance
57000,Los dinamiteros,1964,Comedy
209175,Nadja à Paris,1964,Documentary
58191,The Ringer,1964,Crime|Thriller
442546,Brasilianas - A Velha a Fiar,1964,Comedy|Documentary
58780,Loving Couples,1964,(no genres listed)
884831,The Cage,1964,Fantasy
325139,Byzance,1964,Documentary
188580,Thumbelina,1964,Adventure|Animation|Children|Romance
58771,There Is Such a Lad,1964,Comedy|Romance
59593,The First Day of Freedom,1964,(no genres listed)
229990,Agonies,1964,Crime
57930,Le repas des fauves,1964,Drama
59197,Four Days In November,1964,Documentary
390237,Mario Banana I,1964,(no genres listed)
390238,Mario Banana II,1964,Documentary
57881,Le belle famiglie,1964,Comedy
322902,Kadhalikka Neramillai,1964,Comedy|Romance
57073,French Dressing,1964,Comedy|Drama
59840,Male Companion,1964,Comedy
58306,Lucky Jo,1964,(no genres listed)
60852,The Law and the Fist,1964,Drama|War
312723,The Ghost of Sierra de Cobre,1964,Horror|Thriller
1112811,The Blind Child,1964,Documentary
232960,Woh Kaun Thi?,1964,Mystery
58297,Weeping for a Bandit,1964,Drama
58086,False Hare,1964,Animation|Comedy
206227,The Pit and the Pendulum,1964,Drama|Horror
58663,Tintin and the Blue Oranges,1964,Adventure|Children|Comedy
58707,The Unshrinkable Jerry Mouse,1964,(no genres listed)
172859,Наш честный хлеб,1964,Drama
58060,Ensign Pulver,1964,Comedy
58649,The Third Secret,1964,Crime|Drama|Thriller
58056,Emil and the Detectives,1964,Action|Adventure|Comedy|Crime
58401,Night Must Fall,1964,Thriller
57154,La hora incógnita,1964,Drama
58364,World Without Sun,1964,Documentary
168036,An Easy Life,1964,Comedy|Romance
186939,The Great Duel,1964,Action|Drama
58486,The Last Trick,1964,Animation
57991,Give Me a Complaints Book,1964,Comedy
57848,Hour of Death,1964,Western
58489,The Chairman,1964,Drama
58125,The Golden Cockerel,1964,Action|Drama
57975,Crucero de verano,1964,(no genres listed)
60461,The System,1964,Drama
59672,Samson and His Mighty Challenge,1964,Adventure|Fantasy
142082,In the Affirmative,1964,Drama
279720,Un par de sinvergüenzas,1964,(no genres listed)
58355,The Misadventures of Merlin Jones,1964,Children|Comedy|Sci-Fi
58372,Moonshine Mountain,1964,Drama
58627,Svenska bilder,1964,Comedy
151233,"Come Here, Mukhtar!",1964,Drama|Mystery
122574,The Cry,1964,Drama
250461,Karnan,1964,(no genres listed)
58692,The Black Tulip,1964,Adventure
57656,Anatomy of a Marriage: My Days with Françoise,1964,Drama
57657,Anatomy of a Marriage: My Days with Jean-Marc,1964,Comedy|Drama
206125,Mass for the Dakota Sioux,1964,(no genres listed)
58698,Dogora,1964,Crime|Sci-Fi
58632,"Code 7, Victim 5",1964,Action|Adventure|Crime
58558,The Searching Eye,1964,Documentary
58242,"It's Not Just You, Murray!",1964,Comedy|Crime
59945,The Green Flame,1964,Comedy
209172,Changing Landscapes,1964,(no genres listed)
59435,"Mata Hari, agent H21",1964,Drama|Romance|War
55715,Valparaiso,1964,Documentary
198554,Miyamoto Musashi: The Duel at Ichijo Temple,1964,Action|Drama
57708,Young Sánchez,1964,(no genres listed)
58417,La nueva cenicienta,1964,(no genres listed)
271489,Son of Hercules in the Land of Darkness,1964,Adventure|Fantasy
223312,Free Fall,1964,(no genres listed)
58159,The Big Scare,1964,Comedy|Crime|Horror
199023,Shinobi No Mono 5: Return of Mist Saizo,1964,Action|Adventure|Drama
58246,The Games of Angels,1964,Animation|Horror
58087,Fanfare for a Death Scene,1964,Action|Thriller
58336,McHale's Navy,1964,Comedy
57458,Ring of Spies,1964,Crime|Drama|Thriller
57985,The Curse of the Living Corpse,1964,Horror
137052,The Island of Ice,1964,(no genres listed)
136984,The False Step,1964,(no genres listed)
1441288,Shrimp Stories,1964,Documentary
141569,6/64: Mom and Dad (An Otto Mühl Happening),1964,(no genres listed)
58754,Woman of Straw,1964,Crime|Drama|Thriller
58281,Dear John,1964,Drama
2957220,Winter,1964,Animation
59036,100 Horsemen,1964,Action|Adventure|Comedy
127665,Lola,1964,Drama
57954,Coast of Skeletons,1964,Adventure|Drama
58304,The Wrestling Women vs. the Aztec Mummy,1964,Adventure|Horror
197274,Bassae,1964,Documentary
234697,Server Sundaram,1964,Comedy|Drama|Romance
219343,The End of Summer,1964,Romance
226800,"IX Olympic Winter Games, Innsbruck 1964",1964,Documentary
58305,The Luck of Ginger Coffey,1964,Drama
209974,Clash by Night,1964,Crime|Drama
60175,The Blood Drinkers,1964,Horror
58445,Pancho's Hideaway,1964,Animation|Comedy|Western
57873,Bartholomew Versus the Wheel,1964,Animation
58767,Little Hare,1964,Comedy
58758,X-Paroni,1964,Comedy
223797,Niaye,1964,Drama
208470,Sword of the Empire,1964,Adventure
58394,"Don't Cry, Peter",1964,Comedy|War
59268,The High Bright Sun,1964,(no genres listed)
58104,Flight from Ashiya,1964,Action|Adventure|Romance
216777,Go! Go! Go!,1964,Documentary
58468,Die Physiker,1964,Comedy|Drama
58228,In der Sache I. Robert Oppenheimer,1964,(no genres listed)
194092,O Lamparina,1964,Comedy|Western
58143,Giuseppe in Warsaw,1964,Comedy|Romance|War
225014,Anmeldung,1964,(no genres listed)
126456,The Monster of Camp Sunshine or How I Learned to Stop Worrying and Love Nature,1964,Comedy|Horror
58472,The Pink Phink,1964,Animation|Children|Comedy
59826,Three Dollars of Lead,1964,Western
58099,The Finest Hours,1964,Documentary|War
13433120,I'm Going to Santiago,1964,Documentary
200601,A Story from Echigo,1964,Drama
56923,Charade,1963,Comedy|Crime|Mystery|Romance|Thriller
57546,"Sword in the Stone, The",1963,Animation|Children|Fantasy|Musical
56801,8 1/2 (8½),1963,Drama|Fantasy
57115,"Great Escape, The",1963,Action|Adventure|Drama|War
56869,"Birds, The",1963,Horror|Thriller
57345,"Contempt (Mépris, Le)",1963,Drama
57590,Tom Jones,1963,Adventure|Comedy|Romance
57180,"Incredible Journey, The",1963,Adventure|Children
57518,Son of Flubber,1963,Children|Comedy
57372,"Nutty Professor, The",1963,Comedy|Sci-Fi
57129,"Haunting, The",1963,Horror|Thriller
56931,Children of the Damned,1963,Horror|Sci-Fi|Thriller
57449,"Raven, The",1963,Comedy|Horror
57058,"Fire Within, The (Feu follet, Le)",1963,Drama
57076,From Russia with Love,1963,Action|Adventure|Thriller
57187,Irma la Douce,1963,Comedy
56875,Blood Feast,1963,Horror
57344,Any Number Can Win (Mélodie en sous-sol ),1963,Crime
57261,Lord of the Flies,1963,Adventure|Drama|Thriller
57163,Hud,1963,Drama|Western
57710,"Actor's Revenge, An (Yukinojô henge)",1963,Drama
57603,"Black Sabbath (Tre volti della paura, I)",1963,Horror
56860,Beach Party,1963,Comedy
57251,Lilies of the Field,1963,Drama
56937,Cleopatra,1963,Drama|Romance
57007,Donovan's Reef,1963,Action|Comedy|Romance
57693,X: The Man with the X-Ray Eyes,1963,Sci-Fi|Thriller
56868,Billy Liar,1963,Comedy
57193,"It's a Mad, Mad, Mad, Mad World",1963,Action|Adventure|Comedy|Crime
54177,"Little Soldier, The (Petit soldat, Le)",1963,Drama|War
57490,"Servant, The",1963,Drama
57071,4 for Texas,1963,Comedy|Western
57541,Summer Holiday,1963,Musical|Romance
57083,Fun in Acapulco,1963,Comedy|Musical
57581,"Thrill of It All, The",1963,Comedy
56983,Dementia 13,1963,Horror|Thriller
56956,"Courtship of Eddie's Father, The",1963,Comedy
57259,"Long Ships, The",1963,Adventure
57523,Spencer's Mountain,1963,Comedy|Drama
57215,Atragon (Kaitei Gunkan),1963,Adventure|Sci-Fi
57413,"Pink Panther, The",1963,Comedy|Crime
56632,"Ugly American, The",1963,Drama
56704,"Wrong Arm of the Law, The",1963,Comedy|Crime
57197,Jason and the Argonauts,1963,Action|Adventure|Fantasy
57128,"Haunted Palace, The",1963,Horror
57078,"Whip and the Body, The (Frusta e il corpo, La)",1963,Horror
57565,High and Low (Tengoku to jigoku),1963,Crime|Drama|Film-Noir|Thriller
57611,"Silence, The (Tystnaden)",1963,Drama
57358,Winter Light (Nattvardsgästerna),1963,Drama
57495,Shock Corridor,1963,Drama
57681,"Wheeler Dealers, The",1963,Comedy
57091,"Leopard, The (Gattopardo, Il)",1963,Drama|War
57171,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",1963,Comedy
57191,It Happened at the World's Fair,1963,Comedy|Drama|Musical
57063,Flipper,1963,Adventure|Children|Drama
57569,"Terror, The",1963,Horror|Mystery
56905,"Carabineers, The (Carabiniers, Les)",1963,Comedy|Drama|War
56907,"Cardinal, The",1963,Drama
57226,"Kiss of the Vampire, The",1963,Horror
57263,Love with the Proper Stranger,1963,Comedy|Drama|Romance
57298,McLintock!,1963,Comedy|Western
57334,Murder at the Gallop,1963,Comedy|Crime|Drama|Mystery|Thriller
57360,"New Kind of Love, A",1963,Comedy
57426,"Prize, The",1963,Drama|Mystery|Thriller
57543,Sunday in New York,1963,Comedy|Romance
57591,Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs),1963,Action|Comedy|Crime
57295,Attack of the Mushroom People (Matango),1963,Fantasy|Horror|Sci-Fi|Thriller
57578,This Sporting Life,1963,Drama
57329,"Move Over, Darling",1963,Comedy|Romance
57254,"List of Adrian Messenger, The",1963,Crime|Drama|Mystery
57542,Summer Magic,1963,Children|Comedy|Musical
56800,55 Days at Peking,1963,Drama|War
56891,Bye Bye Birdie,1963,Comedy|Musical
57168,I Could Go on Singing,1963,Drama|Musical
57697,Youth of the Beast (Yaju no seishun),1963,Action|Crime|Mystery
57277,"Big City, The (Mahanagar)",1963,Drama
121210,Dinner for One (Der 90. Geburtstag oder Dinner for One),1963,Comedy
56825,"America, America",1963,Drama
57622,Under the Yum Yum Tree,1963,Comedy
55981,"Fidanzati, I (Fiances, The)",1963,Drama
58323,Man in the Middle,1963,Drama|War
56910,Suzanne's Career (La carrière de Suzanne),1963,Romance
56961,"Crawling Hand, The",1963,Horror|Sci-Fi
57643,"Not on Your Life (Verdugo, El) (Executioner, The)",1963,Comedy|Drama
57336,"Muriel, or The Time of Return (Muriel ou Le temps d'un retour)",1963,Drama
56846,Bay of Angels (La baie des anges),1963,Drama|Romance
57654,Barren Lives (Vidas Secas),1963,Drama
57207,Judex,1963,Action|Crime|Drama
54880,Flaming Creatures,1963,Drama
57634,"V.I.P.s, The",1963,Drama
56903,"Captain Newman, M.D.",1963,Comedy|Drama|War
56940,Come Blow Your Horn,1963,Comedy
57536,Strip-tease,1963,Drama
56576,These Are the Damned (a.k.a. The Damned),1963,Drama|Fantasy|Romance|Sci-Fi
57363,"Insect Woman, The (Nippon konchûki)",1963,Drama
57090,A Gathering of Eagles,1963,Drama|Romance
57598,Toys in the Attic,1963,Drama
56945,"Organizer, The (I compagni)",1963,Crime|Drama
57307,Young Aphrodites (Mikres Afrodites),1963,Drama|Romance
57328,"Mouse on the Moon, The",1963,Comedy
57225,Kings of the Sun,1963,Adventure|Drama|Thriller
57688,Wives and Lovers,1963,Comedy
57400,Papa's Delicate Condition,1963,Comedy
56908,"Caretakers, The",1963,Drama
56165,Bluebeard (Landru),1963,Drama
57859,"Atomic Brain, The",1963,Horror|Sci-Fi
57522,"Ghost, The",1963,Horror|Mystery
122111,Voyage to the End of the Universe (Ikarie XB 1),1963,Sci-Fi
57286,Hands Over the City (Le mani sulla città),1963,Drama
57162,"Householder, The (Gharbar)",1963,Comedy|Drama
57517,Soldier in the Rain,1963,Comedy|Drama
57293,"Mary, Mary",1963,Comedy
56930,"Child Is Waiting, A",1963,Drama
336693,"House Is Black, The",1963,Documentary
57324,Mothlight,1963,Documentary
57465,"Sadist, The",1963,Thriller
57242,Ladybug Ladybug,1963,Drama
56810,Act One,1963,Drama
57583,"Ticklish Affair, A",1963,Comedy|Romance
56219,Maniac,1963,Crime|Horror|Mystery|Romance|Thriller
263238,Crisis: Behind a Presidential Commitment,1963,Documentary
57714,Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5),1963,Action|Drama
57442,La Rabbia,1963,Documentary
57556,"Take Her, She's Mine",1963,Comedy
200310,Shinobi No Mono 2: Vengeance (Zoku shinobi no mono),1963,Action|Drama
187501,Shinobi No Mono 3: Resurrection (Shin shinobi no mono),1963,Action|Drama
56796,"13 Frightened Girls! (Candy Web, The)",1963,Adventure|Comedy|Thriller
56894,Cairo,1963,Crime|Drama
56897,Call Me Bwana,1963,Comedy
56818,All the Way Home,1963,Drama
56914,Cattle King (Cattle King of Wyoming),1963,Western
56964,Critic's Choice,1963,Comedy|Romance
57608,Twice-Told Tales,1963,Horror|Mystery|Romance|Sci-Fi
57192,The Dream Maker,1963,Comedy|Musical
56993,Diary of a Madman,1963,Horror
57004,Doctor in Distress,1963,Comedy
57068,The Scapegoat,1963,Drama
57066,Follow the Boys,1963,Comedy|Musical|Romance
59312,Underworld Informers,1963,Crime|Drama
57135,Hedda Gabler,1963,Drama
57723,Twelve Angry Men,1963,Drama
56912,Carry on Cabby,1963,Adventure|Comedy|Romance
57100,Gidget Goes to Rome,1963,Comedy|Romance
57642,The Green Years,1963,Drama
57706,The Young Racers,1963,Action|Drama
57393,PT 109,1963,Drama|War
57683,Who's Minding the Store?,1963,Comedy
57396,Palm Springs Weekend,1963,Comedy|Romance
57379,The Old Dark House,1963,Comedy|Horror|Mystery
57212,The Thirteen Assassins,1963,Action|Adventure
57362,Nine Hours to Rama,1963,Drama
58165,Gunfight at Comanche Creek,1963,Western
57609,Twilight of Honor,1963,Drama
57178,In the Cool of the Day,1963,Drama|Romance
